customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1085226,0,,,unknown,false,0,2,90,true,199.99,G,true,false,53.99,828,59.99,0,0,1.1,0,162.61,9,4,1.861062089,0.926056806,12.33,10,1.33,0,0,0,false
1085246,0,,,unknown,false,0,1,255,true,0,G,true,false,37.53,429.25,44.99,7.25,0,-1.125,-0.0508,0,0,0,0,14.08874174,0,8,0,0,0,0,false
1085271,0,,suburban,unknown,false,0,1,300,true,0,A,true,false,30.24,71.75,29.99,0,0,0.665,-0.005,6.72,0,0,2.001876173,-7.389254879,0,10,0,0,0,0,false
1085296,26,,,no,false,6,1,254,true,0,C,false,true,47.45,578.5,44.99,0,12.46,-2.85,-0.2492,71.76,8.67,1,0.774068699,5.859652456,1,8,0,0,0,0,false
1085303,48,,,yes,true,9,1,300,true,0,B,false,true,50.73,793.25,59.99,0,0,5.155,-0.0148,49.78,2,1.33,0.780789474,-22.14941442,7,10,0,0,0,0,false
1085313,0,,,unknown,false,0,1,300,true,0,D,true,false,56.06,298.25,19.88,0,0,-5.965,-1.1212,15.09,2,0.33,0.919616077,5.587820273,2.67,10,4.33,1,0,0,false
1085328,0,,,unknown,false,0,1,300,true,0,G,true,false,172.69,1804.25,54.99,367.75,0,8.575,2.577,349.5,128.33,37,0.72920382,-0.224713447,26.67,10,6,0,0,0,false
1085346,0,,suburban,unknown,false,1,1,300,true,0,D,false,false,35.49,815.25,44.99,0,0,-5.225,-0.01,188.24,86,14.67,0.298210526,0.668479089,10.33,10,0,0,0,0,false
1085399,50,self-employed,unknown,yes,true,9,2,10,true,129.99,B,false,true,36.23,87,44.99,0,0,-1.3,-0.005,7.57,4,3.67,6.490636704,3.981307823,1.33,8,0,0,0,0,false
1085411,44,,suburban,yes,false,7,1,361,true,0,C,false,true,85.26,676.5,43.78,120,6.95,-0.01,-0.4724,283.68,64,7,0.958295455,-5.182873321,29.33,12,0.67,0,0,2,false
1085433,0,,,unknown,true,6,1,361,true,0,B,false,true,38.56,378,39.91,6,0,-7.56,-0.1714,109.87,6.33,0,2.424851401,9.343298462,11.67,12,8.67,0,0,0,false
1085461,36,,,no,false,8,1,299,true,0,C,false,true,62.47,537.25,69.99,0,0,-4.665,-0.0296,117.02,30,2.33,2.477068966,-2.186532476,9.33,10,0.33,0,0,0,false
1085470,48,,,yes,false,6,1,299,true,0,E,false,true,40.68,1180,44.99,57,0,-6.06,-0.1138,5.21,17.67,2,0.599205912,3.00991042,8.67,10,6.33,0,0,0,false
1085483,34,,suburban,yes,true,9,2,132,true,0,B,false,true,59.99,23.5,69.99,0,0,-0.37,0,16.59,0,0,2.116402116,-0.245687184,0,12,0,0,0,0,false
1085490,42,,,no,false,4,2,191,true,99.99,D,false,false,123.22,2023,94.99,130.25,0.1,-8.68,-0.4698,207.22,43,3.67,1.601646341,2.788182773,62.67,6,8,0,0,0,false
1085499,44,crafts,suburban,yes,true,6,1,191,true,0,C,true,true,53.44,193.25,69.99,0,0,-0.685,-0.0294,38.58,37,11.67,1.825763832,4.860080968,10,6,0,0,0,0,false
1085533,36,professional,town,yes,true,3,1,253,true,0,E,false,true,60.73,376.75,69.99,0,0,-0.795,0.005,52.69,9,5.67,2.277916667,-7.824519101,4.33,8,0,0,0,0,false
1085538,24,,,no,false,6,1,253,true,0,B,false,true,33.99,321.75,39.99,0,0,0.165,0,67.41,22.67,11.67,0.786885246,10.12475637,3,8,0,0,0,0,false
1085554,32,,town,no,false,5,1,253,true,0,G,true,true,29.99,188.25,39.99,0,0,-0.425,0,33.85,2.67,0.33,0.417953884,-11.07924856,4.33,8,0,0,0,0,false
1085566,44,professional,,unknown,false,7,1,253,true,0,B,false,true,52.77,149.5,59.99,0.25,2.68,-1.21,0.0776,10.2,9,0.33,0.979791794,9.374268767,5.33,8,0,0,0,2,false
1085580,46,crafts,suburban,yes,true,7,1,191,true,0,C,false,true,92.51,581.75,42.66,161.5,0.29,1.305,0.8952,112.81,1.33,1.33,2.433809524,13.9947754,93.67,6,0,0,0,0,false
1085591,44,crafts,,unknown,false,3,2,243,true,9.99,A,false,true,76.97,647.25,84.99,0,0,-5.565,0,184.96,56.33,30.33,2.100256496,-22.55112973,33.33,8,0.67,0,0,0,false
1085606,44,,,unknown,true,6,1,253,true,0,C,false,true,68.29,752.75,44.99,80.75,1,7.805,0.8622,183.06,54,0,0.65264072,0.551896339,4,8,0.33,0,0,0,false
1085619,0,,,unknown,false,0,1,253,true,0,C,true,false,113.36,1618.5,94.99,48.25,0.35,0.97,-0.31,502.41,68.33,52.67,1.865002987,16.56706201,14.67,8,1.67,0,0,0,false
1085639,58,professional,rural,yes,false,6,1,299,true,0,B,false,true,16.52,294.75,10,7.75,0.2,-1.435,-0.0504,29.14,9.67,7.67,1.329282188,7.324197224,6,10,0,0,0,0,false
1085651,0,,town,unknown,false,5,1,359,true,0,B,false,true,34.99,147.5,44.99,0,0,-0.85,0,28.86,3,0,4.353319058,-10.14309987,0.67,12,0,0,0,0,false
1085684,24,,town,yes,true,6,1,359,true,0,E,false,true,54.57,305.75,61.32,0,0,3.745,0.4086,28.97,0.67,0,6.359056806,16.62510322,1.33,12,0.67,0,0,0,false
1085699,54,professional,town,yes,true,9,1,190,true,0,B,false,true,61.02,715.75,10,201.25,0,2.365,-0.1326,177.55,34.67,5.67,1.190049549,9.670629953,11.33,6,0,0,0,0,false
1085716,28,,suburban,yes,false,6,1,190,true,0,B,false,true,53.16,461,89.99,0,0,0.36,0.1564,49.7,24.67,4.33,0.873875049,-7.876150059,10,6,0,0,0,0,false
1085735,26,,town,yes,true,4,1,190,true,0,B,false,true,42.78,240.5,44.87,5.5,1.39,0.17,-0.0446,49.01,9.67,4,1.26456732,-4.668374032,8.33,6,0,0,0,0,false
1085750,62,,,yes,false,9,4,22,false,99.99,B,false,true,22.74,119,29.99,0,0,1.1,-0.4548,0.96,2.67,0.33,1.91625,-7.867197594,4,12,0,1,0,0,false
1085763,0,,,unknown,false,0,1,190,true,0,B,true,false,40.34,570.5,54.99,7.25,0,2.61,0.296,148.26,37.33,0,0.752529618,-7.603767666,21.67,6,11.33,0,0,0,false
1085781,30,,,no,false,8,1,252,true,0,D,true,true,53.99,516.75,69.99,0,0,-1.835,0,80.89,16.33,5.67,1.108108108,-9.739069079,15.33,8,0.33,0,0,0,false
1085796,0,,suburban,yes,true,7,1,189,true,0,E,false,true,39.45,666.25,44.99,0,3.63,2.775,-0.0462,141.33,13.67,0,0.377241426,0.499809724,4,6,0,0,0,0,false
1085807,48,professional,town,yes,false,9,1,297,true,0,B,false,true,16.23,150.75,10,20.75,0,1.445,0.3736,59.66,12.67,16.67,3.694166667,2.618121562,1.67,10,0,0,0,0,false
1085821,30,,town,yes,true,6,3,228,false,9.99,D,false,true,29.99,47.5,39.99,0,0,-0.03,0,1.58,0,0,2.049475262,-18.3661884,2.33,10,0,0,0,0,false
1085832,56,professional,unknown,unknown,false,6,1,251,true,0,B,false,true,40.55,38.25,44.75,14.5,0,0.815,0.0528,0,0,0,9.33,-21.96009177,0.33,8,0,0,0,0,false
1085852,28,,town,no,false,7,2,122,true,149.99,C,false,true,87.98,684,54.55,122.5,0,-2.66,-0.7898,197.29,29,3,1.293293666,1.815727584,23,6,1.67,0,0,0,false
1085887,0,,,unknown,false,0,2,162,true,149.99,B,true,false,35.69,337.5,44.99,2,0,0.61,-0.014,0,0,0,0,-4.462604549,0,12,0,0,0,0,false
1085904,58,professional,,yes,false,4,1,251,true,0,B,false,true,49.94,845,49.99,24.25,0,-1.68,-0.199,270.75,38.33,3.67,1.009708029,8.78983833,9,8,11.67,0,0,0,false
1085913,42,,suburban,no,false,3,1,251,true,0,B,false,true,34.45,332,39.99,0,0,-0.28,-0.01,50.96,25.33,0.67,1.201689147,1.653712669,13,8,0.33,0,0,0,false
1085929,36,,rural,yes,false,7,1,358,true,0,B,false,true,34.99,395,44.99,0,0,0.96,0,0.82,0,0,0.593999062,4.24783973,7,12,0,0,0,0,false
1085963,0,,,unknown,false,0,3,61,true,9.99,E,true,false,72.38,316.75,49.52,67.25,0,2.225,-0.329,46.69,18,1.67,4.833125,2.215983368,22.33,8,3,0,0,0,false
1085972,0,,,unknown,false,0,1,251,true,0,E,true,false,52.2,875,54.99,27.75,0,12.64,-0.0952,272.83,2.33,9,1.151247794,12.90254594,10.33,8,3.33,0,0,0,false
1085981,0,,suburban,unknown,false,4,1,188,true,0,C,false,true,33.5,447,39.99,9.25,0,-1.24,0.1888,60.83,18.33,10,1.436383472,-13.16743674,5,6,12.33,0,0,0,false
1085999,0,,,unknown,false,0,2,122,true,149.99,B,true,false,48.36,979.25,46.28,27,0,-6.445,-0.1286,186.78,64.67,16,0.579141414,1.269178774,27.33,6,7,0,0,0,false
1086017,0,,,no,false,7,2,30,true,29.99,C,false,true,70.83,429,44.99,101.5,0,19.28,2.1252,17.22,15.67,7.67,1.16929334,-2.291090527,3.67,6,1,0,0,0,false
1086027,46,professional,t,yes,true,6,1,357,true,0,A,false,true,48.89,374.5,44.99,35.5,1.47,-0.63,-0.278,49.18,6.33,0.33,3.053506283,-8.116868757,18,12,6,0,0,3,false
1086046,0,,,unknown,false,5,1,188,true,0,E,false,true,77.62,1067.25,36.49,46,33.57,-21.165,-2.1622,124.59,18.33,25.67,0.818161716,2.643650491,11.67,6,6,0,0,0,false
1086059,58,self-employed,suburban,yes,false,6,2,264,true,0,B,false,true,41.71,304,44.99,18.5,0,-1.74,-0.1344,40.69,4.67,2,3.227272727,-6.84431491,3,10,0,0,0,3,false
1086083,58,,town,no,false,2,1,296,true,0,D,false,false,52.23,346.5,55.92,1.75,2.31,2.09,0.0152,61.29,10.33,0.33,1.500133941,12.60729264,13.33,10,0.33,0,0,0,false
1086102,48,professional,suburban,yes,true,7,1,188,true,0,B,false,true,35.4,929.5,44.99,0,0.1,2.35,-0.0082,277.36,68.33,30.33,0.555912505,9.027662229,32.33,6,0,0,0,0,false
1086120,52,,suburban,no,false,2,1,296,true,0,F,false,true,41.76,163,45.19,0,0,-1.02,1.2478,45.7,16,6,1.322580645,-17.43186169,2.33,10,1.33,0,0,0,false
1086147,0,,suburban,unknown,false,0,1,249,true,0,B,true,false,79.59,219,54.99,0,37.1,-1.04,-0.1942,18.09,10.33,0,2.300825206,-8.382199854,2,8,0,0,0,0,false
1086173,34,,town,yes,false,7,2,75,true,149.99,E,false,true,70.52,707,59.99,39.25,0.1,5.68,0.1446,173.62,20.33,8.67,1.560847503,-6.785385252,11.33,8,8.33,0,0,0,false
1086194,36,,,yes,true,7,1,187,true,0,B,true,true,46.23,743,54.99,21,0.58,4.7,0.607,67.88,3,1,0.956140351,2.193162672,9.33,6,19.67,0,0,0,false
1086211,26,,,yes,false,3,1,187,true,0,E,false,true,46.73,609,54.99,3.5,0,-0.68,-0.1548,60.16,27.67,9.67,0.802536645,-0.216012801,7.67,6,14.67,0,0,0,false
1086223,40,retired,town,yes,true,7,1,249,true,0,B,false,true,113.43,1450.25,104.99,82.75,0,-9.685,-0.349,583.57,21,32,1.333378378,-9.199332095,39.67,8,4,0,0,2,false
1086235,44,,town,no,false,0,1,295,true,0,C,true,false,51.42,502.5,59.99,4.75,0,-4.01,-0.0286,53.12,28.33,0.33,2.097159543,16.20904117,4,10,1.33,0,0,1,false
1086249,42,,town,no,false,9,1,249,true,0,A,true,false,61,211.25,69.99,0,0.52,3.855,-0.0202,25.01,10.67,3.33,3.225806452,-10.99291701,2.67,8,0,0,0,0,false
1086259,32,,,no,false,4,2,199,true,199.99,B,false,true,503.91,6103.75,200.15,1912.5,23.09,3.485,0.8602,1817.74,233.33,23.67,1.740581081,7.609037078,55.33,8,0,0,0,0,false
1086270,0,,town,unknown,false,0,1,249,true,0,B,true,false,88.9,1201,69.99,97.75,3.61,7.62,1.2696,290.9,34.67,8,1.780588733,-15.69751941,5,8,0,0,0,0,false
1086281,70,professional,suburban,yes,true,9,1,187,true,0,C,false,true,71.81,992.75,59.99,84.25,0,-5.995,-0.3166,197.88,97.33,2,1.561576355,3.901583928,16.33,6,4.67,1,1,0,false
1086294,0,,,unknown,false,0,1,249,true,0,D,true,false,31.21,263.25,32.65,0,0,-2.125,-0.6928,4.06,8.33,0,0.869158879,-16.26547963,0.67,8,1.33,0,0,0,false
1086312,60,professional,town,yes,true,5,1,356,true,0,B,true,true,29.99,285,39.99,0,0,-0.86,0,1.72,2.67,0.67,2.00061237,3.154151827,3,12,0,0,0,0,false
1086324,30,,,unknown,true,8,1,356,true,0,B,false,true,25.09,360.5,10,58.25,0,3.27,0.5682,84.94,3.67,12.67,1.929121317,11.46982465,5,12,0,0,0,0,false
1086352,54,professional,suburban,yes,false,8,1,248,true,0,B,false,true,30.39,32.75,39.99,0,0.4,-0.255,0.024,0.88,1.67,0,3.494382022,-4.93691565,1.33,8,0,0,0,0,false
1086369,0,,,unknown,false,0,4,41,true,149.99,D,true,false,95.35,1333,88.05,70.75,0,4.62,-0.4834,323.24,59,26.33,0.630190042,-12.18129054,20,8,11.67,0,0,0,false
1086382,0,,,unknown,false,0,1,248,true,0,B,true,false,74.65,1554.75,98.06,0,0.45,-4.795,-0.2682,385.8,81.67,18,0.976587987,9.561516671,19.67,8,1.67,0,0,0,false
1086398,34,,,yes,false,4,1,294,true,0,B,false,true,38.67,446.5,44.99,6,0.1,-3.75,-0.0032,188.46,25,1.33,1.10948106,3.636917916,19,10,0,0,0,0,false
1086416,58,self-employed,,no,false,9,1,186,true,0,B,false,true,31.33,246.5,39.99,0.5,0.87,-0.07,0.0272,59.97,10,2,1.483186756,14.12295216,4,6,0,0,0,0,false
1086427,52,professional,suburban,yes,false,9,1,294,true,0,B,false,true,35.7,248,44.99,0,0.71,-0.96,0.0424,4.33,5,2,1.380952381,-5.799998523,5.67,10,0,0,0,0,false
1086444,0,,,unknown,false,0,1,186,true,0,E,true,yes,69.71,608.75,49.99,98.5,0,0.705,0.2676,160.62,39.67,11.67,0.720538462,8.61436911,38.33,6,9.33,1,1,2,false
1086457,34,,,yes,true,6,1,186,true,0,E,false,true,30.51,108.5,39.99,0,0,2.53,-0.0104,14.86,2,0,1.354375,10.72379529,2,6,0,0,0,0,false
1086463,22,,suburban,no,false,8,1,248,true,0,B,false,true,34.99,485.75,44.99,0,0,2.965,0,50.94,8.33,0.33,0.769911504,9.063669294,2.67,8,0.67,0,0,0,false
1086475,0,,suburban,unknown,false,0,2,118,true,79.99,E,true,false,140.5,2595,112.02,155.5,0.1,6.56,1.0234,817.75,48,10.33,0.994797508,3.96206295,42.33,8,12,0,0,0,false
1086502,38,,,yes,false,3,1,248,true,0,D,false,true,43.4,201.75,44.99,0,2.19,0.725,0.0814,10.74,27,2.67,3.470300061,-17.37369586,2.67,8,2.33,0,0,0,false
1086526,0,,suburban,unknown,false,0,1,185,true,0,B,true,false,72.91,687,69.99,30.5,0,1.38,-0.2584,31.74,21,0.67,1.67543347,-7.961737364,32.67,6,0,0,0,2,false
1086543,36,professional,town,yes,true,3,1,293,true,0,E,false,no,41.94,502,49.99,4.25,0,0.3,0.097,43.18,3,0,2.689484416,6.36246429,26.67,10,3.33,0,0,0,false
1086552,56,professional,town,yes,false,9,1,354,true,0,B,false,true,41.7,16,50.87,0,0.84,0.62,0.1248,0,0,0,2,0.897755267,1.33,12,0.33,0,0,0,false
1086562,36,,,no,false,7,1,354,true,0,B,true,true,34.99,185,44.99,0,0,-0.06,0,54.19,32.33,1.33,2.187101612,9.237713686,2,12,0,0,0,0,false
1086578,0,,,unknown,false,0,3,269,true,129.99,B,true,false,35.49,206,44.99,0,0,0.36,0.01,51.22,22.67,1,2.45137881,0.094808155,2.33,10,0,0,0,2,false
1086595,60,student,town,no,false,9,1,185,true,0,B,false,true,35.54,160.5,49.99,0,0.24,-1.19,-0.011,7.23,1.33,0,1.792140641,-1.661803069,2.33,6,0.67,0,0,0,false
1086610,60,,suburban,no,true,9,2,34,true,199.99,B,false,no,17.82,9,17.5,0,0.32,0.06,-0.1564,0,1.33,0,0.33,5.987589702,0.33,8,0,0,0,0,false
1086633,40,,town,unknown,false,7,1,354,true,0,B,true,true,37.87,293.25,39.99,22.5,0,-4.065,-0.1576,10.84,6.33,2,4.376344086,8.88396956,0.33,12,0,0,0,0,false
1086648,94,clerical,town,no,false,6,2,75,true,129.99,B,false,true,61.17,1224.75,59.99,29,0,-1.995,0.1376,347.29,44,41.67,0.843245033,5.345565156,49.33,8,3,0,0,0,false
1086661,0,,town,unknown,false,0,2,158,true,149.99,D,true,false,69.09,416,54.31,29.5,2.93,-1.74,0.6352,84.13,26,1.67,1.333387097,0.528585427,35.33,6,18.33,0,0,0,false
1086679,32,,,no,true,3,1,293,true,0,C,true,true,79.54,583,54.99,83,0,-3.66,-0.611,156.06,45,24,1.304623656,-1.578619565,40.33,10,4,0,0,0,false
1086694,30,crafts,rural,no,false,2,1,185,true,0,B,false,true,114.13,1020.25,59.99,187,2.89,1.715,0.378,168.81,16.33,0,2.767414228,20.86011566,24.67,6,0.33,0,0,0,false
1086718,52,,suburban,yes,false,7,1,247,true,0,C,false,true,112.04,1371.5,54.99,196.75,0.2,-0.81,0.7396,315.17,30.33,1,0.736161137,9.216833182,9.67,8,6.33,0,0,0,false
1086730,40,,,yes,false,1,1,353,true,0,C,false,true,13.48,113,7.5,0,0,1.34,0.17,2.38,5.67,0.67,1.363326517,3.283502363,1,12,1.33,0,0,0,false
1086746,0,,suburban,unknown,false,0,2,279,true,199.99,B,true,false,11.04,378.5,10,0.5,0,-2.69,-0.0128,0,2,0,3.302727273,-8.667681874,1,10,0,0,0,0,false
1086756,32,,,no,false,6,1,353,true,0,F,true,false,48.28,429.75,53.99,0,0.2,2.865,0.1694,76.84,32,8.67,0.456790123,-7.580169332,1.67,12,1.33,0,0,0,false
1086768,26,,suburban,unknown,false,6,1,184,true,0,B,false,true,35.89,366.5,52.49,0,0.59,-0.69,-0.018,66.4,40.67,15.33,1.172166667,1.86084968,20,6,6,0,0,0,false
1086788,64,,,yes,false,2,1,246,true,0,D,false,true,45.49,34.5,49.99,0,0,-0.51,0.05,4.06,0,0,4.263157895,8.105901865,0.67,8,0,0,0,0,false
1086798,24,,suburban,unknown,false,4,1,184,true,0,C,false,true,37.9,241,54.99,0,0.1,-2.16,0.1418,30.44,6,0.33,2.10330962,7.984800728,25,6,0.33,0,0,0,false
1086829,24,student,,no,false,4,1,184,true,0,B,false,true,50.94,857.25,59.99,0,0,3.275,0.0206,357.7,67.33,5.67,1.037890097,-2.832552986,7,6,1,0,0,0,false
1086847,26,,town,no,false,3,3,234,true,99.99,A,false,true,18.6,657,10,28.75,0,3.32,0.496,130.91,41.67,7.33,1.985507246,13.98813134,17,8,0,0,0,0,false
1086858,52,,town,yes,true,7,3,96,true,199.99,E,true,true,82.5,724,52.49,80,0.26,9.4,-0.6226,243.55,17.67,5.67,2.80122807,-7.779855278,9,12,10.67,0,0,0,false
1086883,50,professional,town,yes,true,6,1,246,true,0,B,false,true,16.83,779.25,10,19.5,0,9.575,-0.1366,184.46,2,0.67,1.063702641,-1.645146039,33.33,8,0.67,0,0,0,false
1086904,42,,,no,false,7,1,246,true,0,B,false,true,152.92,1209.5,94.99,213.25,7.43,-8.79,-1.1948,282.82,34.33,1.33,7.318390399,-3.640458399,60.67,8,1,0,0,0,false
1086920,0,,,unknown,false,0,2,352,true,149.99,D,true,false,29.99,49,39.99,0,0,-0.42,0,1.13,6.33,0.67,8.725321888,35.02842808,1.67,12,0,0,0,0,false
1086948,0,,,unknown,false,7,1,184,true,0,G,false,true,59.12,499.75,58.06,0,0,1.045,-0.1026,109.98,40.33,9,1.165135135,-1.102207752,7,6,2.67,0,0,1,false
1086964,38,,suburban,yes,false,6,1,292,true,0,B,false,true,54.49,431.75,59.99,0,0,1.085,-0.01,143.57,5,1.67,1.817385592,-9.58252104,3,10,0,0,0,0,false
1086986,26,,town,no,false,5,1,246,true,0,B,true,false,35.24,250.25,44.99,0,0,-4.445,-0.005,5.22,2.33,0.67,0.81799591,15.84909807,12.33,8,0,0,0,0,false
1086995,0,,rural,unknown,false,0,1,292,true,0,E,true,f,222.66,3430,76.04,570.5,0.16,-3.98,0.9442,354.28,134.33,38,2.342437479,3.882467468,23.67,10,5,0,0,0,false
1087000,22,,suburban,no,false,8,1,184,true,0,B,false,true,87.13,823.75,44.99,146.75,0.42,-2.255,-0.3514,207.3,83.33,9.67,1.017341542,5.668058806,17.33,6,0,0,0,0,false
1087010,50,professional,rural,no,false,5,1,246,true,0,E,false,true,36.3,778.5,44.99,3.75,0,-3.05,-0.0262,414.04,3.67,13,1.008760287,-1.919065369,2,8,0,0,0,0,false
1087022,30,,,no,false,1,1,246,true,0,B,true,true,172.87,1573.5,49.99,346.25,9.4,-2.07,0.7624,462.24,149.67,49.67,1.051873946,3.616201116,16.33,8,2.33,0,0,0,false
1087037,0,,suburban,unknown,false,0,1,183,true,0,E,true,false,72.28,985.5,65.37,44.5,4.43,-6.13,0.9162,80.8,12.33,1,1.307869836,16.47432297,5,6,4.33,0,0,0,false
1087082,30,,town,yes,true,5,1,291,true,0,B,false,true,49.67,413,44.99,36,1.59,1.72,0.0338,67.25,4.33,0.33,2.280811569,-1.943283706,11.67,10,1.33,0,0,0,false
1087097,24,,suburban,no,true,3,2,38,true,149.99,E,false,true,63.4,787.25,44.99,65.5,0,-11.985,-0.4882,136.76,30.33,4.33,0.813586901,-7.57538741,4,12,0,0,0,0,false
1087110,40,,rural,yes,true,9,3,68,true,149.99,E,true,false,152.72,1622,104.99,238.75,3.03,-8.72,-0.971,307.45,61.33,9.33,3.436708861,9.205724385,71.33,6,7,0,0,0,false
1087141,0,,suburban,unknown,false,0,1,183,true,0,B,true,false,35.31,52,44.99,0,0,-0.7,-0.0064,0.89,1.33,1.67,0.538106236,-4.856156655,0.33,6,0,0,0,0,false
1087163,0,,,no,false,4,1,291,true,0,B,false,true,82.64,1013,68.24,86,0,4.68,1.179,231.75,29.67,2,1.324503311,-3.954299609,71,10,7.33,0,0,0,false
1087187,44,crafts,,no,true,6,2,266,true,29.99,C,false,true,129.98,769,44.99,265,0,0.94,-0.172,241.64,71.67,49,2.90710052,11.00692584,8.33,12,2.67,0,0,0,false
1087203,0,,,unknown,false,0,2,40,true,29.99,C,true,false,57.66,311.5,67.66,0,0,-1.63,0.0466,80.82,19.33,14.67,0.775434783,-22.66626438,13.33,10,0.67,0,0,3,false
1087221,48,clerical,suburban,yes,false,7,1,245,true,0,B,false,true,57.49,78.75,69.99,0,0,-1.215,0.05,4.09,3,0,1.551991723,3.239835204,5.33,8,0,0,0,0,false
1087231,28,professional,,no,false,3,1,245,true,0,B,false,true,67.67,1074,69.99,31.5,0,2.3,0.4644,116.9,30,3.67,1.163619093,3.55330671,6,8,5.33,0,0,0,false
1087242,40,crafts,,yes,true,1,2,41,true,149.99,E,false,true,54.22,485.25,51.28,8.25,0,-2.025,0.096,101.79,25.33,15,1.197183099,-3.521112514,7.33,10,8.67,0,0,0,false
1087262,52,,,yes,false,6,1,244,true,0,E,false,true,28.3,71,35.8,0,0,-1.42,-1.3014,42.8,13.33,0.33,1.034661148,-14.95604221,1,8,0.67,0,0,0,false
1087288,58,professional,,yes,false,7,1,182,true,0,B,false,true,57.71,913,44.99,38.25,6.03,-0.66,-0.33,170.55,58.33,12.33,0.836251503,1.332760386,48.33,6,5.33,0,0,0,false
1087303,0,,suburban,unknown,false,6,1,182,true,0,E,false,true,34.66,204.5,44.99,0,0,1.15,0.0462,26.51,5.67,1.33,1.072280448,7.97282643,2,6,0,0,0,0,false
1087313,0,,,unknown,false,0,1,351,true,0,D,true,false,57.87,580.75,69.99,9.75,0,-0.955,-0.0776,170.54,36.33,7,2.964672466,0.580791938,14.33,12,0,0,0,0,false
1087324,40,clerical,,yes,true,5,2,181,true,129.99,A,false,no,62.87,1211.75,44.99,74.5,0,2.705,0.3514,500.8,20,17.67,1.162899613,-0.35205559,11.67,6,0.33,0,0,0,false
1087343,24,,suburban,no,false,5,1,290,true,0,E,false,no,163.13,2201.75,159.99,72.75,0,-3.475,-0.2232,965.63,128.33,27,4.169014085,-1.982951479,28.67,10,1.67,0,0,0,false
1087367,42,,suburban,yes,false,9,2,39,true,99.99,B,false,true,35.09,261,44.99,0.25,0,1.64,-0.002,5.4,4,0.33,5.265402844,5.493432001,1,8,2,0,0,0,false
1087376,58,,town,no,false,5,2,224,true,149.99,E,false,true,40.98,329.75,25.56,44.25,0,-0.195,0.9834,142.46,30.67,0,3.286096973,4.577786941,3.33,12,0.67,0,0,0,false
1087390,26,,town,unknown,true,2,1,289,true,0,B,false,true,34.99,173.25,44.99,0,0,0.075,0,33,18.67,3,2.043478261,-4.061729612,2.67,10,0,0,0,0,false
1087402,36,,,no,false,4,1,350,false,0,B,false,true,67.73,387,13.33,41,0,-7.74,1.6456,44.36,27.33,0.67,1.730769231,15.85375735,5.67,12,1.33,0,0,0,false
1087421,40,professional,suburban,yes,true,5,1,243,true,0,B,false,true,125.61,1232.25,134.99,0,0.52,8.375,-0.0124,285.46,50.67,32.67,10.19892643,-3.613529018,22.33,8,0,0,0,0,false
1087436,36,professional,rural,yes,true,6,1,350,true,0,B,false,true,109.22,1235.75,59.49,142,0.64,-3.875,-0.9648,161.1,21.33,2,1.356277954,4.399239841,15.33,12,2,0,0,0,false
1087455,0,,,unknown,false,0,1,181,true,0,B,true,false,39.29,345.5,39.99,24.5,0.2,-0.81,-0.1082,155.34,27,7.67,3.603513514,0.736584858,12.33,6,0.33,0,0,0,false
1087473,32,,,unknown,false,5,2,141,true,149.99,B,false,true,78.97,491.5,71.57,42.75,0,1.17,0.2764,104.83,27.67,24,0.2333,-1.553459785,5.33,8,4,0,0,0,false
1087497,0,,,unknown,false,0,1,243,true,0,E,true,false,79.39,1350.75,84.99,7.25,0,-10.595,0.012,459.17,41,39,0.949810557,0.418158983,53,8,2.33,0,0,0,false
1087530,62,,town,no,false,5,3,78,true,29.99,B,false,true,64.18,620,44.99,0,29.19,1.58,-0.5838,8.25,11,0.33,0.335833138,20.32560783,7.33,10,0,0,0,0,false
1087557,38,,town,unknown,true,2,1,288,true,0,E,false,true,16,233,21,0,0,-4.66,-0.32,34.58,7.67,0,1.471495928,-8.144196885,2.33,10,5,0,0,0,false
1087566,28,clerical,,yes,true,3,1,349,true,0,A,false,true,125.45,1829.5,33.54,49.75,0,-9.45,1.7186,440.38,60,22.67,0.633611111,-11.17491247,12,12,13.67,0,0,0,false
1087594,42,,suburban,no,true,8,1,287,true,0,B,false,true,35.49,137,44.99,0,0,-1.72,-0.0098,13.02,0,0,1.433090024,-6.205566156,1.33,10,0,0,0,0,false
1087610,0,,,unknown,false,0,1,348,true,0,B,true,false,221.61,1456.5,63.62,568.75,3.83,-12.39,-3.0992,552.8,46.33,4.67,2.92,-12.77738251,42,12,0,0,0,0,false
1087627,0,,,unknown,false,0,2,48,true,149.99,E,true,false,223.41,3096,89.99,567.75,0,15.88,1.461,1146.14,268.33,155,1.016068645,-19.44331177,41,10,16.67,0,0,0,false
1087650,34,,suburban,no,true,8,1,241,true,0,B,false,true,85.27,622.75,59.99,86.75,0.58,12.405,2.0704,110.13,32,8.67,1.46974971,6.419415612,2,8,0,0,0,0,false
